,index,Close1,rollover,dailyret,Soybean.price,hs,carry,b,Adjusted b
4481,2009-01-20,992.0,0.0,-0.0274509803921569,1020.0,-1.0,0.192684766214178,-0.0431817881188905,-0.0431817881188905
4482,2009-01-21,1020.5,0.0,0.0287298387096774,992.0,-1.0,-0.205615512333966,,-0.0585871058358672
4483,2009-01-22,1012.0,0.0,-0.0083292503674669,1020.5,-1.0,0.0608035276825084,,-0.0585871058358672
4484,2009-01-23,1009.0,0.0,-0.0029644268774703,1012.0,-1.0,0.0220819553117688,,-0.0585871058358672
4485,2009-01-26,1009.0,0.0,0.0,1009.0,-1.0,0.0,,-0.0585871058358672
4486,2009-01-27,976.0,0.0,-0.0327056491575818,1009.0,-1.0,0.265279154278163,-0.0585871058358672,-0.0585871058358672
4487,2009-01-28,982.5,0.0,0.0066598360655737,976.0,-1.0,-0.0552463673621467,,-0.038718017637497
4488,2009-01-29,970.5,0.0,-0.0122137404580153,982.5,-1.0,0.103674773655246,,-0.038718017637497
4489,2009-01-30,980.0,0.0,0.0097887686759402,970.5,-1.0,-0.0850690611123369,,-0.038718017637497
4490,2009-02-02,959.5,0.0,-0.0209183673469388,980.0,-1.0,0.195774463631606,,-0.038718017637497
4491,2009-02-03,946.0,0.0,-0.0140698280354351,959.5,-1.0,0.135144400866679,-0.038718017637497,-0.038718017637497
4492,2009-02-04,949.5,0.0,0.0036997885835095,946.0,-1.0,-0.036497914404891,,-0.0604010242074144
4493,2009-02-05,980.0,0.0,0.0321221695629279,949.5,-1.0,-0.325683108068575,,-0.0604010242074144
4494,2009-02-06,1001.0,0.0,0.0214285714285714,980.0,-1.0,-0.223469387755101,,-0.0604010242074144
4495,2009-02-09,1002.0,0.0,0.0009990009990009,1001.0,-1.0,-0.011394855144856,,-0.0604010242074144
4496,2009-02-10,994.0,0.0,-0.0079840319361277,1002.0,-1.0,0.0940055373124717,-0.0604010242074144,-0.0604010242074144
4497,2009-02-11,978.0,0.0,-0.0160965794768612,994.0,-1.0,0.195841716968477,,-0.0329728596618864
4498,2009-02-12,968.5,0.0,-0.0097137014314928,978.0,-1.0,0.1222586559481,,-0.0329728596618864
4499,2009-02-13,955.5,0.0,-0.0134228187919463,968.5,-1.0,0.174976030680728,,-0.0329728596618864
4500,2009-02-17,903.0,0.0,-0.0549450549450549,955.5,-1.0,0.835622710622711,-0.0329728596618864,-0.0329728596618864
4501,2009-02-18,887.5,0.0,-0.0171650055370986,903.0,-1.0,0.272401174827868,,0.0210286154099893
4502,2009-02-19,884.5,0.0,-0.0033802816901408,887.5,-1.0,0.0560819462227908,,0.0210286154099893
4503,2009-02-20,862.5,0.0,-0.0248728094968909,884.5,-1.0,0.43231311744596,,0.0210286154099893
4504,2009-02-23,872.75,0.0,0.0118840579710145,862.5,-1.0,-0.240982286634459,,0.0210286154099893
4505,2009-02-24,881.0,0.0,0.0094528788312804,872.75,-1.0,-0.20295886902455,0.0210286154099893,0.0210286154099893
4506,2009-02-25,878.0,0.0,-0.003405221339387,881.0,1.0,0.0776816118047667,,0.0609551980376596
4507,2009-02-26,869.25,0.0,-0.0099658314350797,878.0,1.0,0.242501898253605,,0.0609551980376596
4508,2009-02-27,874.5,0.0,0.0060396893874029,869.25,1.0,-0.157463330457288,,0.0609551980376596
4509,2009-03-02,848.5,0.0,-0.0297312750142939,874.5,1.0,0.986537761837932,,0.0609551980376596
4510,2009-03-03,863.0,0.0,0.0170889805539187,848.5,1.0,-0.623747790218033,0.0609551980376596,0.0609551980376596
4511,2009-03-04,875.5,0.0,0.0144843568945539,863.0,1.0,-0.587421140723573,,0.0483144411249762
4512,2009-03-05,862.5,0.0,-0.0148486579097658,875.5,1.0,0.677470017133067,,0.0483144411249762
4513,2009-03-06,879.0,0.0,0.0191304347826087,862.5,1.0,-0.997515527950309,,0.0483144411249762
4514,2009-03-09,881.0,1.0,0.0022753128555176,879.0,1.0,-0.207622298065994,,0.0483144411249762
4515,2009-03-10,877.0,0.0,0.0138728323699422,881.0,1.0,0.0254955033615647,0.0483144411249762,0.0483144411249762
4516,2009-03-11,862.0,0.0,-0.0171037628278221,889.0,1.0,0.173210770528684,,0.0141407780576546
4517,2009-03-12,882.0,0.0,0.0232018561484919,875.0,1.0,-0.0463492063492064,,0.0141407780576546
4518,2009-03-13,876.5,0.0,-0.006235827664399,899.0,1.0,0.147341131723421,,0.0141407780576546
4519,2009-03-16,911.0,0.0,0.0393610952652596,882.5,1.0,-0.199788735775675,,0.0141407780576546
4520,2009-03-17,913.0,0.0,0.0021953896816685,911.0,1.0,-0.0138158143760169,0.0141407780576546,0.0141407780576546
4521,2009-03-18,915.0,0.0,0.0021905805038335,913.0,1.0,-0.0140274014719168,,-0.0361510820610377
4522,2009-03-19,940.5,0.0,0.0278688524590164,915.0,1.0,-0.181645199063232,,-0.0361510820610377
4523,2009-03-20,952.0,0.0,0.012227538543328,940.5,1.0,-0.0811463921511762,,-0.0361510820610377
4524,2009-03-23,955.5,0.0,0.0036764705882352,952.0,1.0,-0.025805995475113,,-0.0361510820610377
4525,2009-03-24,967.0,0.0,0.0120355834641549,955.5,1.0,-0.0861370189101274,-0.0361510820610377,-0.0361510820610377
4526,2009-03-25,951.0,0.0,-0.0165460186142709,967.0,-1.0,0.120785935884178,,-0.046695044574733
4527,2009-03-26,944.0,0.0,-0.0073606729758149,951.0,-1.0,0.0548295027790293,,-0.046695044574733
4528,2009-03-27,917.0,0.0,-0.0286016949152542,944.0,-1.0,0.217492055084746,,-0.046695044574733
4529,2009-03-30,904.5,0.0,-0.0136314067611778,917.0,-1.0,0.110565854840664,,-0.046695044574733
4530,2009-03-31,952.0,0.0,0.0525152017689331,904.5,-1.0,-0.43563746921956,-0.046695044574733,-0.046695044574733
4531,2009-04-01,952.0,0.0,0.0,952.0,-1.0,0.0,,-0.124084206897167
4532,2009-04-02,977.0,0.0,0.0262605042016807,952.0,-1.0,-0.228216286514605,,-0.124084206897167
4533,2009-04-03,995.5,0.0,0.018935516888434,977.0,-1.0,-0.168572284494595,,-0.124084206897167
4534,2009-04-06,994.0,0.0,-0.0015067805123053,995.5,-1.0,0.0144730233418803,,-0.124084206897167
4535,2009-04-07,989.5,0.0,-0.0045271629778672,994.0,-1.0,0.0446598509978786,-0.124084206897167,-0.124084206897167
4536,2009-04-08,1006.0,0.0,0.0166750884284992,989.5,-1.0,-0.16906686878895,,-0.151183687527603
4537,2009-04-09,1007.0,0.0,0.0009940357852882,1006.0,-1.0,-0.0103663731894344,,-0.151183687527603
4538,2009-04-13,1021.5,0.0,0.0143992055610725,1007.0,-1.0,-0.169539033219079,,-0.151183687527603
4539,2009-04-14,1036.0,0.0,0.0141948115516397,1021.5,-1.0,-0.17270354054495,-0.151183687527603,-0.151183687527603
4540,2009-04-15,1035.0,0.0,-0.0009652509652509,1036.0,-1.0,0.0121488483557456,,-0.16828467115105
4541,2009-04-16,1058.5,0.0,0.0227053140096618,1035.0,-1.0,-0.295979986197377,,-0.16828467115105
4542,2009-04-17,1051.0,0.0,-0.007085498346717,1058.5,-1.0,0.0957854406130263,,-0.16828467115105
4543,2009-04-20,1018.5,0.0,-0.0309229305423406,1051.0,-1.0,0.47028623533143,,-0.16828467115105
4544,2009-04-21,1038.0,0.0,0.0191458026509573,1018.5,-1.0,-0.303835563808669,-0.16828467115105,-0.16828467115105
4545,2009-04-22,1046.0,0.0,0.0077071290944123,1038.0,-1.0,-0.127868278157297,,-0.183444203447524
4546,2009-04-23,1037.75,0.0,-0.007887189292543,1046.0,-1.0,0.137086861513248,,-0.183444203447524
4547,2009-04-24,1040.25,0.0,0.0024090580582992,1037.75,-1.0,-0.0439653095639597,,-0.183444203447524
4548,2009-04-27,1004.75,0.0,-0.0341264119202115,1040.25,-1.0,0.732714138286894,,-0.183444203447524
4549,2009-04-28,989.5,0.0,-0.0151779049514805,1004.75,-1.0,0.346245956705647,-0.183444203447524,-0.183444203447524
4550,2009-04-29,1034.0,0.0,0.0449722081859525,989.5,-1.0,-1.09432373252484,,-0.220786219698406
4551,2009-04-30,1070.0,0.0,0.034816247582205,1034.0,-1.0,-0.907709311964634,,-0.220786219698406
4552,2009-05-01,1102.0,0.0,0.0299065420560748,1070.0,-1.0,-0.839683680805174,,-0.220786219698406
4553,2009-05-04,1115.25,0.0,0.0120235934664247,1102.0,-1.0,-0.438861161524505,,-0.220786219698406
4554,2009-05-05,1116.0,0.0,0.0006724949562878,1115.25,-1.0,-0.0272734065605583,-0.220786219698406,-0.220786219698406
4555,2009-05-06,1135.0,0.0,0.0170250896057348,1116.0,-1.0,-0.776769713261645,,-0.233755904282313
4556,2009-05-07,1119.0,0.0,-0.0140969162995595,1135.0,-1.0,0.735053492762743,,-0.233755904282313
4557,2009-05-08,1134.0,1.0,0.0134048257372654,1119.0,-1.0,-0.815460232350313,,-0.233755904282313
4558,2009-05-11,1116.0,0.0,0.0040485829959514,1134.0,-1.0,0.090525793650794,,-0.233755904282313
4559,2009-05-12,1117.5,0.0,0.0013440860215053,1130.0,-1.0,0.0640890574518891,-0.233755904282313,-0.233755904282313
4560,2009-05-13,1128.0,0.0,0.0093959731543624,1137.5,-1.0,0.049166962070188,,-0.237763737206244
4561,2009-05-14,1147.5,0.0,0.0172872340425532,1150.0,-1.0,0.0130078403421239,,-0.237763737206244
4562,2009-05-15,1130.5,0.0,-0.0148148148148148,1166.0,-1.0,0.185212978845054,,-0.237763737206244
4563,2009-05-18,1146.5,0.0,0.0141530296329058,1130.5,-1.0,-0.0906290494036948,,-0.237763737206244
4564,2009-05-19,1162.0,0.0,0.0135194068905364,1146.5,-1.0,-0.088117562768675,-0.237763737206244,-0.237763737206244
4565,2009-05-20,1169.0,0.0,0.0060240963855421,1162.0,-1.0,-0.0399780941949622,,-0.241837095939653
4566,2009-05-21,1175.0,0.0,0.0051325919589392,1169.0,-1.0,-0.0346925197224603,,-0.241837095939653
4567,2009-05-22,1166.0,0.0,-0.0076595744680851,1175.0,-1.0,0.0527498996386991,,-0.241837095939653
4568,2009-05-26,1185.5,0.0,0.0167238421955403,1166.0,-1.0,-0.124575559211677,-0.241837095939653,-0.241837095939653
4569,2009-05-27,1187.0,0.0,0.0012652889076339,1185.5,-1.0,-0.0096214677351326,,-0.240484471197165
4570,2009-05-28,1179.0,0.0,-0.0067396798652064,1187.0,-1.0,0.0523400670383051,,-0.240484471197165
4571,2009-05-29,1184.0,0.0,0.0042408821034775,1179.0,-1.0,-0.0336504775602028,,-0.240484471197165
4572,2009-06-01,1218.5,0.0,0.0291385135135135,1184.0,-1.0,-0.24733854494029,,-0.240484471197165
4573,2009-06-02,1209.0,0.0,-0.0077964710709889,1218.5,-1.0,0.0677550462121655,-0.240484471197165,-0.240484471197165
4574,2009-06-03,1182.0,0.0,-0.0223325062034739,1209.0,-1.0,0.198813774738244,,-0.237139054575308
4575,2009-06-04,1230.0,0.0,0.0406091370558376,1182.0,-1.0,-0.370558375634517,,-0.237139054575308
4576,2009-06-05,1225.5,0.0,-0.0036585365853658,1230.0,-1.0,0.0342401500938087,,-0.237139054575308
4577,2009-06-08,1232.5,0.0,0.0057119543043655,1225.5,-1.0,-0.057912870030373,,-0.237139054575308
4578,2009-06-09,1243.5,0.0,0.0089249492900608,1232.5,-1.0,-0.0930744711677783,-0.237139054575308,-0.237139054575308
4579,2009-06-10,1246.0,0.0,0.0020104543626859,1243.5,-1.0,-0.0215828188935407,,-0.208634899910236
4580,2009-06-11,1267.0,0.0,0.0168539325842697,1246.0,-1.0,-0.186414708886618,,-0.208634899910236
4581,2009-06-12,1245.5,0.0,-0.0169692186266772,1267.0,-1.0,0.193555149960537,,-0.208634899910236
4582,2009-06-15,1197.0,0.0,-0.0389401846647933,1245.5,-1.0,0.490109220781018,,-0.208634899910236
4583,2009-06-16,1201.25,0.0,0.0035505430242272,1197.0,-1.0,-0.0462838644229631,-0.208634899910236,-0.208634899910236
4584,2009-06-17,1206.25,0.0,0.0041623309053069,1201.25,-1.0,-0.0562685474235937,,-0.195407826926984
4585,2009-06-18,1213.75,0.0,0.0062176165803108,1206.25,-1.0,-0.087285771223596,,-0.195407826926984
4586,2009-06-19,1179.0,0.0,-0.0286302780638517,1213.75,-1.0,0.418002059732234,,-0.195407826926984
4587,2009-06-22,1151.5,0.0,-0.0233248515691264,1179.0,-1.0,0.386980491942323,,-0.195407826926984
4588,2009-06-23,1179.0,0.0,0.023881893182805,1151.5,-1.0,-0.415090048177327,-0.195407826926984,-0.195407826926984
4589,2009-06-24,1185.0,0.0,0.005089058524173,1179.0,-1.0,-0.0928753180661566,,-0.191975547576781
4590,2009-06-25,1196.0,0.0,0.0092827004219409,1185.0,-1.0,-0.178325560737286,,-0.191975547576781
4591,2009-06-26,1201.0,0.0,0.0041806020066889,1196.0,-1.0,-0.0847733184689717,,-0.191975547576781
4592,2009-06-29,1215.0,0.0,0.0116569525395504,1201.0,-1.0,-0.283652511795728,,-0.191975547576781
4593,2009-06-30,1226.25,0.0,0.0092592592592592,1215.0,-1.0,-0.241402116402117,-0.191975547576781,-0.191975547576781
4594,2009-07-01,1258.5,0.0,0.0262996941896024,1226.25,-1.0,-0.738414490708071,,-0.167138334188231
4595,2009-07-02,1243.0,0.0,-0.012316249503377,1258.5,-1.0,0.374619255727719,,-0.167138334188231
4596,2009-07-06,1200.0,0.0,-0.0345937248592116,1243.0,-1.0,1.57833869670153,,-0.167138334188231
4597,2009-07-07,1133.5,0.0,-0.0554166666666667,1200.0,-1.0,2.88958333333333,-0.167138334188231,-0.167138334188231
4598,2009-07-08,1084.0,1.0,-0.0436700485222761,1133.5,-1.0,2.65659461843847,,-0.120110200389265
4599,2009-07-09,1047.5,0.0,0.0320197044334975,1084.0,-1.0,0.341392476424764,,-0.120110200389265
4600,2009-07-10,1044.75,0.0,-0.0026252983293556,1110.5,-1.0,0.617450311957291,,-0.120110200389265
4601,2009-07-13,1018.5,0.0,-0.0251256281407035,1128.25,-1.0,1.10953772435187,,-0.120110200389265
4602,2009-07-14,1034.5,0.0,0.0157093765341188,1091.5,-1.0,0.61486855910038,-0.120110200389265,-0.120110200389265
4603,2009-07-15,1020.5,0.0,-0.013533107781537,1074.0,-1.0,0.606067659838609,,-0.106138491288736
4604,2009-07-16,976.0,0.0,-0.0436060754532092,1020.5,-1.0,0.548835087600736,,-0.106138491288736
4605,2009-07-17,1009.5,0.0,0.0343237704918033,976.0,-1.0,-0.447434865339579,,-0.106138491288736
4606,2009-07-20,1033.0,0.0,0.0232788509162952,1009.5,-1.0,-0.339871223377909,,-0.106138491288736
4607,2009-07-21,1014.5,0.0,-0.0179090029041626,1033.0,-1.0,0.27236608583414,-0.106138491288736,-0.106138491288736
4608,2009-07-22,1018.5,0.0,0.003942828979793,1014.5,-1.0,-0.0625709816358442,,-0.0739951516584876
4609,2009-07-23,1023.5,0.0,0.0049091801669121,1018.5,-1.0,-0.0814477618601327,,-0.0739951516584876
4610,2009-07-24,1021.0,0.0,-0.0024425989252564,1023.5,-1.0,0.0424546956056477,,-0.0739951516584876
4611,2009-07-27,1021.25,0.0,0.0002448579823702,1021.0,-1.0,-0.0049651757536173,,-0.0739951516584876
4612,2009-07-28,1054.5,0.0,0.0325581395348837,1021.25,-1.0,-0.699042407660739,-0.0739951516584876,-0.0739951516584876
4613,2009-07-29,1057.5,0.0,0.0028449502133712,1054.5,-1.0,-0.0649004267425297,,-0.123395277202435
4614,2009-07-30,1128.25,0.0,0.066903073286052,1057.5,-1.0,-1.62797478329393,,-0.123395277202435
4615,2009-07-31,1134.0,0.0,0.0050963882118324,1128.25,-1.0,-0.13287012123706,,-0.123395277202435
4616,2009-08-03,1173.5,0.0,0.0348324514991182,1134.0,-1.0,-1.15580407247074,,-0.123395277202435
4617,2009-08-04,1165.0,0.0,-0.0072432893054963,1173.5,-1.0,0.264380059650616,-0.123395277202435,-0.123395277202435
4618,2009-08-05,1175.0,0.0,0.0085836909871244,1165.0,-1.0,-0.348116356700046,,-0.148001663777496
4619,2009-08-06,1170.5,0.0,-0.0038297872340425,1175.0,-1.0,0.174734042553193,,-0.148001663777496
4620,2009-08-07,1184.5,0.0,0.0119607005553182,1170.5,-1.0,-0.623665100384447,,-0.148001663777496
4621,2009-08-10,1170.5,1.0,-0.0118193330519206,1184.5,-1.0,1.07851414098776,,-0.148001663777496
4622,2009-08-11,1097.5,0.0,0.0281030444964871,1170.5,-1.0,0.669522828353896,-0.148001663777496,-0.148001663777496
4623,2009-08-12,1092.5,0.0,-0.0045558086560364,1216.5,-1.0,1.12742716935072,,-0.101252086613145
4624,2009-08-13,1065.25,0.0,-0.0249427917620137,1216.0,-1.0,1.41405607524671,,-0.101252086613145
4625,2009-08-14,1024.5,0.0,-0.0382539310021122,1187.25,-1.0,1.6140240050537,,-0.101252086613145
4626,2009-08-17,988.0,0.0,-0.0356271351878965,1100.0,-1.0,1.32727272727273,,-0.101252086613145
4627,2009-08-18,995.5,0.0,0.0075910931174089,988.0,-1.0,-0.102620332883489,-0.101252086613145,-0.101252086613145
4628,2009-08-19,997.0,0.0,0.0015067805123053,995.5,-1.0,-0.0211528802689036,,-0.0907365093965741
4629,2009-08-20,999.25,0.0,0.0022567703109328,997.0,-1.0,-0.0329488465396197,,-0.0907365093965741
4630,2009-08-21,1023.0,0.0,0.0237678258694021,999.25,-1.0,-0.36146901843049,,-0.0907365093965741
4631,2009-08-24,1080.0,0.0,0.0557184750733138,1023.0,-1.0,-0.968440161988548,,-0.0907365093965741
4632,2009-08-25,1091.0,0.0,0.0101851851851852,1080.0,-1.0,-0.185879629629628,-0.0907365093965741,-0.0907365093965741
4633,2009-08-26,1090.5,0.0,-0.0004582951420714,1091.0,-1.0,0.0088040908871633,,-0.0618003345097939
4634,2009-08-27,1114.25,0.0,0.0217790004585053,1090.5,-1.0,-0.441629731519689,,-0.0618003345097939
4635,2009-08-28,1135.75,0.0,0.0192954902400718,1114.25,-1.0,-0.414285525742716,,-0.0618003345097939
4636,2009-08-31,1100.0,0.0,-0.0314769975786925,1135.75,-1.0,0.820650294015911,,-0.0618003345097939
4637,2009-09-01,1014.0,0.0,-0.0781818181818182,1100.0,-1.0,2.19510489510489,-0.0618003345097939,-0.0618003345097939
4638,2009-09-02,1009.25,0.0,-0.0046844181459566,1014.0,-1.0,0.142484385272848,,-0.0286420227465155
4639,2009-09-03,982.0,0.0,-0.0270002477086946,1009.25,-1.0,0.895917310333956,,-0.0286420227465155
4640,2009-09-04,961.0,0.0,-0.0213849287169043,982.0,-1.0,0.780549898167004,,-0.0286420227465155
4641,2009-09-08,969.0,1.0,0.0083246618106139,961.0,-1.0,-0.506416926812344,-0.0286420227465155,-0.0286420227465155
4642,2009-09-09,928.5,0.0,-0.0085424452749599,969.0,-1.0,0.234698737794713,,-0.032391321392968
4643,2009-09-10,926.5,0.0,-0.0021540118470651,961.5,-1.0,0.207602054082163,,-0.032391321392968
4644,2009-09-11,903.0,0.0,-0.025364274150027,973.5,-1.0,0.419571012791352,,-0.032391321392968
4645,2009-09-14,909.0,0.0,0.0066445182724252,984.5,-1.0,0.466522769595395,,-0.032391321392968
4646,2009-09-15,960.0,0.0,0.0561056105610561,925.0,-1.0,-0.234081539166285,-0.032391321392968,-0.032391321392968
4647,2009-09-16,950.5,0.0,-0.0098958333333333,960.0,-1.0,0.0622755028735632,,0.009545892689774
4648,2009-09-17,953.0,0.0,0.0026301946344029,950.5,-1.0,-0.016842474413282,,0.009545892689774
4649,2009-09-18,941.0,0.0,-0.012591815320042,953.0,-1.0,0.0820716534252734,,0.009545892689774
4650,2009-09-21,913.5,0.0,-0.0292242295430393,941.0,-1.0,0.20126120345678,,0.009545892689774
4651,2009-09-22,922.0,0.0,0.0093048713738368,913.5,-1.0,-0.0653130394509702,0.009545892689774,0.009545892689774
4652,2009-09-23,920.5,0.0,-0.0016268980477223,922.0,1.0,0.0116434860278166,,0.0120739400021505
4653,2009-09-24,919.5,0.0,-0.0010863661053775,920.5,1.0,0.0079304725692556,,0.0120739400021505
4654,2009-09-25,926.0,0.0,0.0070690592713431,919.5,1.0,-0.0526572782457194,,0.0120739400021505
4655,2009-09-28,919.5,0.0,-0.0070194384449244,926.0,1.0,0.0556977180955955,,0.0120739400021505
4656,2009-09-29,917.0,0.0,-0.0027188689505165,919.5,1.0,0.0220530481541897,0.0120739400021505,0.0120739400021505
4657,2009-09-30,927.0,0.0,0.0109051254089422,917.0,1.0,-0.0904629721423621,,0.0076039037224019
4658,2009-10-01,918.0,0.0,-0.0097087378640776,927.0,1.0,0.0824113795439151,,0.0076039037224019
4659,2009-10-02,885.0,0.0,-0.0359477124183007,918.0,1.0,0.312402738873327,,0.0076039037224019
4660,2009-10-05,885.0,0.0,0.0,885.0,1.0,0.0,,0.0076039037224019
4661,2009-10-06,910.0,0.0,0.0282485875706215,885.0,1.0,-0.271335117454654,0.0076039037224019,0.0076039037224019
4662,2009-10-07,912.0,0.0,0.0021978021978022,910.0,1.0,-0.0216810216810216,,-0.0762468812881679
4663,2009-10-08,936.0,0.0,0.0263157894736842,912.0,1.0,-0.266812865497077,,-0.0762468812881679
4664,2009-10-09,964.0,0.0,0.0299145299145299,936.0,1.0,-0.311965811965811,,-0.0762468812881679
4665,2009-10-12,999.0,0.0,0.0363070539419087,964.0,1.0,-0.414127334024897,,-0.0762468812881679
4666,2009-10-13,993.0,0.0,-0.006006006006006,999.0,1.0,0.0707158771674898,-0.0762468812881679,-0.0762468812881679
4667,2009-10-14,994.0,0.0,0.0010070493454179,993.0,-1.0,-0.0122524337025851,,-0.105356099546383
4668,2009-10-15,983.0,0.0,-0.0110663983903421,994.0,-1.0,0.139283979740512,,-0.105356099546383
4669,2009-10-16,977.5,0.0,-0.0055951169888097,983.0,-1.0,0.0729363464612702,,-0.105356099546383
4670,2009-10-19,996.25,0.0,0.0191815856777494,977.5,-1.0,-0.28005115089514,,-0.105356099546383
4671,2009-10-20,982.5,0.0,-0.013801756587202,996.25,-1.0,0.209901714763696,-0.105356099546383,-0.105356099546383
4672,2009-10-21,1008.5,0.0,0.0264631043256997,982.5,-1.0,-0.419957959951322,,-0.115714533932017
4673,2009-10-22,1005.5,0.0,-0.0029747149231532,1008.5,-1.0,0.0493532248614046,,-0.115714533932017
4674,2009-10-23,1006.0,0.0,0.0004972650422675,1005.5,-1.0,-0.0086429400203625,,-0.115714533932017
4675,2009-10-26,986.5,0.0,-0.0193836978131213,1006.0,-1.0,0.393058316766071,,-0.115714533932017
4676,2009-10-27,973.5,0.0,-0.0131779016725798,986.5,-1.0,0.282937300617155,-0.115714533932017,-0.115714533932017
4677,2009-10-28,968.5,0.0,-0.005136106831022,973.5,-1.0,0.117167437082691,,-0.151480298579958
4678,2009-10-29,985.5,0.0,0.0175529168817759,968.5,-1.0,-0.427120977456546,,-0.151480298579958
4679,2009-10-30,978.0,0.0,-0.0076103500761035,985.5,-1.0,0.1984126984127,,-0.151480298579958
4680,2009-11-02,997.5,0.0,0.0199386503067485,978.0,-1.0,-0.661600669269381,,-0.151480298579958
4681,2009-11-03,1006.75,0.0,0.0092731829573934,997.5,-1.0,-0.338471177944864,-0.151480298579958,-0.151480298579958
4682,2009-11-04,995.5,0.0,-0.0111745716414204,1006.75,-1.0,0.453190961013162,,-0.107675062938138
4683,2009-11-05,967.0,0.0,-0.0286288297338021,995.5,-1.0,1.30619035660472,,-0.107675062938138
4684,2009-11-06,948.0,0.0,-0.0196483971044467,967.0,-1.0,1.0245235633033,,-0.107675062938138
4685,2009-11-09,964.25,1.0,0.0171413502109705,948.0,-1.0,-1.56414820675106,-0.107675062938138,-0.107675062938138
4686,2009-11-10,968.0,0.0,-0.0041152263374485,964.25,-1.0,-0.021838415667817,,-0.134081339064352
4687,2009-11-11,972.0,0.0,0.0041322314049586,961.5,-1.0,-0.0622806162246489,,-0.134081339064352
4688,2009-11-12,990.0,0.0,0.0185185185185185,963.75,-1.0,-0.157803718115002,,-0.134081339064352
4689,2009-11-13,987.0,0.0,-0.003030303030303,982.25,-1.0,-0.0284690350495484,,-0.134081339064352
4690,2009-11-16,1010.0,0.0,0.0233029381965552,984.0,-1.0,-0.163462863442193,,-0.134081339064352
4691,2009-11-17,1029.5,0.0,0.0193069306930693,1010.0,-1.0,-0.121500512120178,-0.134081339064352,-0.134081339064352
4692,2009-11-18,1027.0,0.0,-0.0024283632831471,1029.5,-1.0,0.0155500455850648,,-0.163704952210483
4693,2009-11-19,1039.0,0.0,0.0116845180136319,1027.0,-1.0,-0.0761580191959944,,-0.163704952210483
4694,2009-11-20,1046.0,0.0,0.0067372473532242,1039.0,-1.0,-0.0447108233441252,,-0.163704952210483
4695,2009-11-23,1042.0,0.0,-0.0038240917782026,1046.0,-1.0,0.0268421826739224,,-0.163704952210483
4696,2009-11-24,1046.0,0.0,0.0038387715930902,1042.0,-1.0,-0.0274735614015287,-0.163704952210483,-0.163704952210483
4697,2009-11-25,1054.5,0.0,0.0081261950286806,1046.0,-1.0,-0.0593212237093685,,-0.173158073529787
4698,2009-11-27,1053.0,0.0,-0.0014224751066856,1054.5,-1.0,0.0108167377904216,,-0.173158073529787
4699,2009-11-30,1060.5,0.0,0.0071225071225071,1053.0,-1.0,-0.0577714466603359,,-0.173158073529787
4700,2009-12-01,1059.5,0.0,-0.0009429514380009,1060.5,-1.0,0.0078222107925077,-0.173158073529787,-0.173158073529787
4701,2009-12-02,1034.0,0.0,-0.024067956583294,1059.5,-1.0,0.204297770997728,,-0.165249611143585
4702,2009-12-03,1047.0,0.0,0.0125725338491296,1034.0,-1.0,-0.109261306069817,,-0.165249611143585
4703,2009-12-04,1043.0,0.0,-0.0038204393505253,1047.0,-1.0,0.0340112283644329,,-0.165249611143585
4704,2009-12-07,1053.0,0.0,0.009587727708533,1043.0,-1.0,-0.0920926477266985,,-0.165249611143585
4705,2009-12-08,1044.0,0.0,-0.0085470085470085,1053.0,-1.0,0.084315084315084,-0.165249611143585,-0.165249611143585
4706,2009-12-09,1028.5,0.0,-0.0148467432950192,1044.0,-1.0,0.150529480630055,,-0.159669990145158
4707,2009-12-10,1027.0,0.0,-0.0014584346135148,1028.5,-1.0,0.0152093895409401,,-0.159669990145158
4708,2009-12-11,1035.0,0.0,0.0077896786757546,1027.0,-1.0,-0.0836244916661883,,-0.159669990145158
4709,2009-12-14,1055.0,0.0,0.0193236714975845,1035.0,-1.0,-0.227520648278013,,-0.159669990145158
4710,2009-12-15,1055.0,0.0,0.0,1055.0,-1.0,0.0,-0.159669990145158,-0.159669990145158
4711,2009-12-16,1059.5,0.0,0.0042654028436019,1055.0,-1.0,-0.0536852426867148,,-0.103657391369675
4712,2009-12-17,1022.0,0.0,-0.0353940537989618,1059.5,-1.0,0.461386772736466,,-0.103657391369675
4713,2009-12-18,1012.0,0.0,-0.009784735812133,1022.0,-1.0,0.132275132275133,,-0.103657391369675
4714,2009-12-21,1001.0,0.0,-0.0108695652173913,1012.0,-1.0,0.165307971014494,,-0.103657391369675
4715,2009-12-22,991.0,0.0,-0.0099900099900099,1001.0,-1.0,0.158537115058854,-0.103657391369675,-0.103657391369675
4716,2009-12-23,1001.25,0.0,0.010343087790111,991.0,-1.0,-0.171601229245023,,-0.0837522034410922
4717,2009-12-24,999.5,0.0,-0.0017478152309613,1001.25,-1.0,0.0303786933000425,,-0.0837522034410922
4718,2009-12-28,1029.0,0.0,0.0295147573786893,999.5,-1.0,-0.633699202542448,,-0.0837522034410922
4719,2009-12-29,1038.0,0.0,0.0087463556851312,1029.0,-1.0,-0.199526239067057,-0.0837522034410922,-0.0837522034410922
4720,2009-12-30,1036.25,0.0,-0.0016859344894027,1038.0,-1.0,0.0410244059087987,,-0.107336931745655
4721,2009-12-31,1039.75,0.0,0.0033775633293124,1036.25,-1.0,-0.0880579010856472,,-0.107336931745655
